customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned,industry_missing,contract_duration_days,acquisition_quarter,acquisition_month,active_days,total_logins,avg_logins_per_day,std_logins,total_feature_events,avg_feature_events,total_session_minutes,avg_session_minutes,corrupted_records_count,active_days_clean,total_logins_clean,avg_logins_per_day_clean,total_session_minutes_clean,never_logged_in,low_engagement,potential_outlier,total_tickets,dashboard_issue_count,product_bug_count,onboarding_issue_count,avg_sentiment,avg_first_response_hours,avg_resolution_hours,resolution_rate,high_ticket_volume,primary_complaint_type
C101221,Company_1221,Canada,North America,0,Ecommerce,11-50,7334.82,Starter,SMB_Inside,SelfServe,2023-12-20,,1,0.23,4.7,0,False,,2023Q4,2023-12,366,339.0,0.9262295081967213,0.9289973925694591,124.0,0.33879781420765026,4877.860471151248,13.327487626096307,0,366,339.0,0.9262295081967213,4877.860471151248,False,True,False,1.0,0.0,1.0,0.0,-0.42,2.78,2.94,1.0,False,Product_Bug
C101222,Company_1222,UK,Europe,1,Hospitality,51-200,11138.49,Enterprise,MidMarket,Inbound,2023-01-21,,1,0.17,6.5,0,False,,2023Q1,2023-01,366,3780.0,10.327868852459016,3.0234950916207177,1327.0,3.6256830601092895,10957.140613790234,29.937542660629056,30,336,3420.0,10.178571428571429,9937.551919302176,False,False,False,7.0,0.0,1.0,6.0,0.014285714285714278,2.505714285714286,7.382857142857143,0.8571428571428571,True,Product_Bug
C101223,Company_1223,Canada,North America,0,Manufacturing,51-200,24049.21,Enterprise,MidMarket,Outbound,2023-03-28,,1,0.07,6.9,0,False,,2023Q1,2023-03,366,3697.0,10.101092896174864,3.108653217987304,1269.0,3.4672131147540983,11003.156561105752,30.06326929263867,0,366,3697.0,10.101092896174864,11003.156561105752,False,False,False,5.0,0.0,2.0,3.0,-0.05200000000000001,1.226,8.286,0.4,True,Product_Bug
C101224,Company_1224,Australia,North America,0,Unknown,51-200,23598.54,Growth,MidMarket,Outbound,2023-04-08,,1,0.13,6.1,0,True,,2023Q2,2023-04,366,1441.0,3.9371584699453552,2.068388721586345,503.0,1.3743169398907105,9598.251221144616,26.22473011241698,0,366,1441.0,3.9371584699453552,9598.251221144616,False,False,False,3.0,0.0,2.0,1.0,-0.15,1.8099999999999998,4.386666666666667,1.0,False,Product_Bug
C101225,Company_1225,Germany,Europe,1,Healthcare,11-50,9143.07,Starter,SMB_Inside,Partner,2023-09-07,2024-09-07,0,0.03,7.2,0,False,366.0,2023Q3,2023-09,366,266.0,0.726775956284153,0.9857583071310384,104.0,0.28415300546448086,3446.5167723009417,9.416712492625523,30,336,266.0,0.7916666666666666,3446.5167723009417,False,True,False,1.0,0.0,0.0,1.0,-0.41,3.97,10.64,1.0,False,Onboarding
C101226,Company_1226,Germany,Europe,1,Unknown,1-10,1446.85,Starter,SMB_Inside,Partner,2023-04-13,2023-10-13,0,0.41,5.9,1,True,183.0,2023Q2,2023-04,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,336,0.0,0.0,0.0,True,True,False,1.0,0.0,1.0,0.0,0.04,6.32,20.76,1.0,False,Product_Bug
C101227,Company_1227,Netherlands,Europe,1,Professional Services,51-200,37107.49,Starter,MidMarket,Inbound,2023-03-18,,1,0.14,7.5,0,False,,2023Q1,2023-03,366,302.0,0.825136612021858,0.9577495642710399,103.0,0.2814207650273224,4756.303806486122,12.995365591492137,30,336,302.0,0.8988095238095238,4485.970636573806,False,True,False,2.0,0.0,2.0,0.0,0.20500000000000002,1.21,10.04,1.0,False,Product_Bug
C101228,Company_1228,US,North America,0,Unknown,11-50,3493.08,Starter,SMB_Field,Outbound,2023-08-29,,1,0.64,5.6,0,True,,2023Q3,2023-08,366,387.0,1.0573770491803278,0.9900810565505783,129.0,0.3524590163934426,5019.661428222784,13.714921935034928,0,366,387.0,1.0573770491803278,5019.661428222784,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101229,Company_1229,France,Europe,1,Professional Services,1-10,2731.55,Starter,SMB_Inside,Outbound,2023-02-24,,1,0.02,6.2,0,False,,2023Q1,2023-02,366,331.0,0.9043715846994536,0.9787509589414023,118.0,0.3224043715846995,4959.860296992902,13.551530866100824,30,336,331.0,0.9851190476190477,4516.963493190091,False,True,False,1.0,0.0,1.0,0.0,-0.45,1.67,24.21,1.0,False,Product_Bug
C101230,Company_1230,Germany,Europe,1,Unknown,1-10,2415.11,Starter,SMB_Inside,SelfServe,2023-06-15,,1,0.06,7.6,0,True,,2023Q2,2023-06,366,376.0,1.0273224043715847,1.043868957235644,140.0,0.3825136612021858,5357.006147969305,14.636628819588266,30,336,376.0,1.119047619047619,5181.403183765029,False,False,False,1.0,0.0,0.0,1.0,0.14,0.17,1.54,1.0,False,Onboarding
C101231,Company_1231,Spain,Europe,1,Professional Services,1-10,2665.45,Starter,SMB_Inside,Partner,2023-03-18,2023-09-17,0,0.12,10.0,1,False,183.0,2023Q1,2023-03,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,336,0.0,0.0,0.0,True,True,False,1.0,0.0,1.0,0.0,-0.38,0.67,5.63,0.0,False,Product_Bug
C101232,Company_1232,Spain,Europe,1,Professional Services,1-10,2145.51,Starter,SMB_Inside,Inbound,2023-09-05,2023-12-05,0,0.21,6.1,1,False,91.0,2023Q3,2023-09,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,336,0.0,0.0,0.0,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101233,Company_1233,Australia,North America,0,Hospitality,11-50,9704.69,Starter,SMB_Inside,Partner,2023-01-11,,1,0.24,7.7,0,False,,2023Q1,2023-01,366,395.0,1.0792349726775956,1.015903924095551,129.0,0.3524590163934426,5026.096782353208,13.73250486981751,0,366,395.0,1.0792349726775956,5026.096782353208,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101234,Company_1234,US,North America,0,Unknown,51-200,19129.31,Growth,MidMarket,Inbound,2024-02-23,2025-02-23,0,0.11,8.0,0,True,366.0,2024Q1,2024-02,366,1308.0,3.5737704918032787,2.2424962831760475,461.0,1.2595628415300546,8536.951299694652,23.325003551078286,0,366,1308.0,3.5737704918032787,8536.951299694652,False,False,False,1.0,1.0,0.0,0.0,-0.5,9.58,27.45,1.0,False,Dashboard_Performance
C101235,Company_1235,Australia,North America,0,Hospitality,51-200,30491.5,Enterprise,MidMarket,Inbound,2023-01-03,,1,0.27,5.6,0,False,,2023Q1,2023-01,366,3588.0,9.80327868852459,3.1369805155589723,1286.0,3.5136612021857925,10881.562516913224,29.731045128178206,0,366,3588.0,9.80327868852459,10881.562516913224,False,False,False,1.0,1.0,0.0,0.0,0.03,0.25,12.25,1.0,False,Dashboard_Performance
C101236,Company_1236,Spain,Europe,1,Unknown,11-50,4773.49,Growth,SMB_Inside,Partner,2023-04-02,2024-04-02,0,0.05,6.5,1,True,366.0,2023Q2,2023-04,366,373.0,1.0191256830601092,2.0612977161418136,123.0,0.3360655737704918,2405.02,6.571092896174863,30,336,373.0,1.1101190476190477,2405.02,False,False,False,3.0,1.0,0.0,2.0,0.19999999999999998,1.5233333333333334,8.520000000000001,1.0,False,Dashboard_Performance
C101237,Company_1237,Australia,North America,0,Professional Services,11-50,6806.09,Growth,SMB_Field,Outbound,2023-03-04,,1,0.1,4.4,0,False,,2023Q1,2023-03,366,1473.0,4.024590163934426,1.9421628167887177,528.0,1.4426229508196722,9858.731003877072,26.93642350786085,0,366,1473.0,4.024590163934426,9858.731003877072,False,False,False,1.0,0.0,0.0,1.0,-0.26,6.11,15.58,1.0,False,Onboarding
C101238,Company_1238,Australia,North America,0,Unknown,51-200,35571.22,Growth,MidMarket,SelfServe,2023-05-28,,1,0.12,6.9,0,True,,2023Q2,2023-05,366,1461.0,3.9918032786885247,1.921026701686356,489.0,1.3360655737704918,10096.84487567971,27.587007857048388,0,366,1461.0,3.9918032786885247,10096.84487567971,False,False,False,1.0,0.0,0.0,1.0,0.0,1.92,5.05,1.0,False,Onboarding
C101239,Company_1239,UK,Europe,1,Wholesale,51-200,29089.08,Enterprise,MidMarket,Outbound,2023-08-20,2024-08-20,0,0.16,7.8,0,False,366.0,2023Q3,2023-08,366,2363.0,6.456284153005464,5.507355118496324,821.0,2.2431693989071038,7060.212524871759,19.29019815538732,30,336,2363.0,7.032738095238095,7060.212524871759,False,False,False,4.0,0.0,2.0,2.0,-0.05750000000000001,0.9924999999999999,9.1425,0.75,True,Product_Bug
C101240,Company_1240,Netherlands,Europe,1,Hospitality,1-10,1668.03,Starter,SMB_Inside,Outbound,2023-02-09,,1,0.17,9.2,0,False,,2023Q1,2023-02,366,348.0,0.9508196721311475,1.0587078633860751,115.0,0.31420765027322406,4645.714387330652,12.693208708553694,30,336,348.0,1.0357142857142858,4509.308646128672,False,True,False,1.0,0.0,1.0,0.0,0.5,3.55,6.96,1.0,False,Product_Bug
C101241,Company_1241,Netherlands,Europe,1,Professional Services,11-50,6820.65,Growth,SMB_Inside,Partner,2023-04-11,,1,0.28,6.8,0,False,,2023Q2,2023-04,366,1574.0,4.300546448087432,2.087759427377538,579.0,1.5819672131147542,10117.984027917024,27.644765103598427,30,336,1394.0,4.148809523809524,9083.301474623277,False,False,False,2.0,0.0,0.0,2.0,-0.15000000000000002,1.4,7.26,0.5,False,Onboarding
C101242,Company_1242,UK,Europe,1,Wholesale,11-50,6230.7,Starter,SMB_Inside,Partner,2023-06-03,,1,0.1,5.9,0,False,,2023Q2,2023-06,366,327.0,0.8934426229508197,0.9776183840937289,112.0,0.30601092896174864,4759.382592379675,13.003777574807854,30,336,327.0,0.9732142857142857,4515.575512897093,False,True,False,5.0,1.0,1.0,3.0,-0.06999999999999999,4.452,12.45,1.0,True,Dashboard_Performance
C101243,Company_1243,Germany,Europe,1,Unknown,1-10,2581.02,Starter,SMB_Field,Outbound,2024-03-11,2024-06-10,0,0.15,8.5,1,True,91.0,2024Q1,2024-03,366,101.0,0.27595628415300544,0.6847225521524428,36.0,0.09836065573770492,1291.83,3.529590163934426,30,336,101.0,0.3005952380952381,1291.83,False,True,False,2.0,0.0,0.0,2.0,0.29000000000000004,3.2150000000000003,4.32,1.0,False,Onboarding
C101244,Company_1244,Canada,North America,0,Wholesale,11-50,3955.97,Growth,SMB_Inside,Inbound,2023-06-23,,1,0.12,5.6,0,False,,2023Q2,2023-06,366,1476.0,4.032786885245901,1.9497850653425906,535.0,1.4617486338797814,9908.733822574626,27.073043231078213,0,366,1476.0,4.032786885245901,9908.733822574626,False,False,False,1.0,0.0,0.0,1.0,0.23,2.94,22.39,1.0,False,Onboarding
C101245,Company_1245,Australia,North America,0,Unknown,1000+,181873.22,Enterprise,Enterprise,Partner,2023-03-20,,1,0.07,7.9,0,True,,2023Q1,2023-03,366,3631.0,9.920765027322405,3.104880023620065,1299.0,3.5491803278688523,11102.729184266005,30.33532564007105,0,366,3631.0,9.920765027322405,11102.729184266005,False,False,False,3.0,0.0,2.0,1.0,-0.02,1.83,14.916666666666666,1.0,False,Product_Bug
C101246,Company_1246,Germany,Europe,1,Hospitality,1-10,1625.04,Growth,SMB_Inside,Inbound,2023-12-16,,1,0.29,6.5,0,False,,2023Q4,2023-12,366,1522.0,4.158469945355192,2.0585995659833523,508.0,1.3879781420765027,10041.663141591554,27.436238091780204,30,336,1402.0,4.1726190476190474,9124.944691260038,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101247,Company_1247,Canada,North America,0,Hospitality,11-50,4526.64,Starter,SMB_Inside,Partner,2023-06-30,,1,0.27,2.6,0,False,,2023Q2,2023-06,366,369.0,1.0081967213114753,1.0081522632282456,126.0,0.3442622950819672,5280.612308125777,14.427902481217972,0,366,369.0,1.0081967213114753,5280.612308125777,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101248,Company_1248,UK,Europe,1,Healthcare,11-50,5969.66,Growth,SMB_Field,Outbound,2023-04-26,,1,0.33,5.2,0,False,,2023Q2,2023-04,366,1429.0,3.9043715846994536,1.865074096338854,436.0,1.1912568306010929,9608.32484949163,26.2522536871356,30,336,1279.0,3.806547619047619,8739.88982353038,False,False,False,1.0,0.0,0.0,1.0,-0.43,0.11,8.12,1.0,False,Onboarding
C101249,Company_1249,Canada,North America,0,Unknown,1000+,243350.77,Growth,Enterprise,SelfServe,2024-03-16,2025-03-17,0,0.16,5.0,0,True,366.0,2024Q1,2024-03,366,1125.0,3.0737704918032787,2.406047288118239,415.0,1.133879781420765,7761.475206061852,21.20621641000506,0,366,1125.0,3.0737704918032787,7761.475206061852,False,False,False,3.0,0.0,2.0,1.0,-0.11,3.293333333333333,13.703333333333333,0.6666666666666666,False,Product_Bug
C101250,Company_1250,Canada,North America,0,Unknown,51-200,36495.28,Enterprise,MidMarket,Outbound,2023-05-26,,1,0.35,8.1,0,True,,2023Q2,2023-05,366,3633.0,9.926229508196721,2.9147749257412006,1250.0,3.4153005464480874,11081.123519949359,30.276293770353437,0,366,3633.0,9.926229508196721,11081.123519949359,False,False,False,9.0,2.0,1.0,6.0,0.04,3.267777777777778,8.294444444444444,0.8888888888888888,True,Dashboard_Performance
C101251,Company_1251,US,North America,0,Unknown,11-50,5467.69,Growth,SMB_Field,Partner,2023-10-05,2024-10-05,0,0.17,5.4,0,True,366.0,2023Q4,2023-10,366,1158.0,3.1639344262295084,2.4994048247292944,410.0,1.1202185792349726,7607.982395485714,20.78683714613583,0,366,1158.0,3.1639344262295084,7607.982395485714,False,False,False,4.0,0.0,2.0,2.0,-0.13,1.9024999999999999,5.185,1.0,True,Product_Bug
C101252,Company_1252,France,Europe,1,Logistics,11-50,5810.16,Growth,SMB_Inside,Partner,2024-01-06,2025-01-06,0,0.14,4.0,0,False,366.0,2024Q1,2024-01,366,1395.0,3.8114754098360657,2.0805635454167115,518.0,1.4153005464480874,9575.010542545444,26.16123099056132,30,336,1335.0,3.9732142857142856,8930.484228420044,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101253,Company_1253,Australia,North America,0,Professional Services,11-50,4848.47,Growth,SMB_Field,SelfServe,2023-02-25,,1,0.26,5.2,0,False,,2023Q1,2023-02,366,1504.0,4.109289617486339,2.063132619659451,498.0,1.360655737704918,9772.373714840662,26.70047463071219,0,366,1504.0,4.109289617486339,9772.373714840662,False,False,False,3.0,0.0,2.0,1.0,0.08666666666666667,3.82,7.633333333333333,1.0,False,Product_Bug
C101254,Company_1254,Spain,Europe,1,Unknown,51-200,23134.77,Enterprise,MidMarket,Inbound,2023-03-14,,1,0.07,3.5,0,True,,2023Q1,2023-03,366,3757.0,10.265027322404372,3.193869276935978,1256.0,3.431693989071038,10622.567168250198,29.02340756352513,30,336,3427.0,10.199404761904763,10092.18704707115,False,False,False,2.0,1.0,0.0,1.0,0.1,0.605,5.245,1.0,False,Dashboard_Performance
C101255,Company_1255,Spain,Europe,1,Ecommerce,11-50,4581.67,Growth,SMB_Inside,Inbound,2023-01-06,,1,0.36,5.1,0,False,,2023Q1,2023-01,366,1537.0,4.199453551912568,1.9824157745831514,533.0,1.4562841530054644,9993.179249263228,27.303768440609915,30,336,1417.0,4.217261904761905,9064.48668840666,False,False,False,5.0,0.0,2.0,3.0,0.176,2.854,5.95,0.8,True,Product_Bug
C101256,Company_1256,US,North America,0,Unknown,1-10,1537.34,Starter,SMB_Inside,Outbound,2024-01-23,2024-07-24,0,0.09,7.4,0,True,183.0,2024Q1,2024-01,366,189.0,0.5163934426229508,0.8873566090519166,70.0,0.1912568306010929,2531.8081188066544,6.9175085213296565,0,366,189.0,0.5163934426229508,2531.8081188066544,False,True,False,1.0,0.0,1.0,0.0,-0.39,12.19,35.54,1.0,False,Product_Bug
C101257,Company_1257,Netherlands,Europe,1,Retail,1-10,2558.73,Starter,SMB_Inside,SelfServe,2023-12-30,,1,0.07,6.9,0,False,,2023Q4,2023-12,366,375.0,1.0245901639344261,0.9605630319888093,131.0,0.35792349726775957,5070.871085389666,13.854839031119306,30,336,315.0,0.9375,4465.150092209655,False,False,False,1.0,0.0,0.0,1.0,-0.1,1.8,4.15,1.0,False,Onboarding
C101258,Company_1258,Spain,Europe,1,Retail,11-50,6144.29,Growth,SMB_Field,Outbound,2023-05-06,,1,0.14,9.2,0,False,,2023Q2,2023-05,366,1472.0,4.021857923497268,2.0012497031303997,537.0,1.4672131147540983,10331.885647609764,28.229195758496623,30,336,1292.0,3.8452380952380953,8977.88749051643,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101259,Company_1259,Germany,Europe,1,Manufacturing,1-10,1702.91,Starter,SMB_Inside,Inbound,2024-03-14,2025-03-15,0,0.05,7.3,0,False,366.0,2024Q1,2024-03,366,278.0,0.7595628415300546,0.9462854995851174,83.0,0.226775956284153,4102.06270058711,11.207821586303579,30,336,248.0,0.7380952380952381,3728.672844784103,False,True,False,1.0,0.0,1.0,0.0,0.57,14.11,21.86,1.0,False,Product_Bug
C101260,Company_1260,Netherlands,Europe,1,Retail,1-10,2725.15,Starter,SMB_Inside,Partner,2023-10-25,,1,0.21,8.9,0,False,,2023Q4,2023-10,366,414.0,1.1311475409836065,0.987184897578784,178.0,0.48633879781420764,5269.405972546848,14.397284077996853,30,336,354.0,1.0535714285714286,4617.27063053011,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101261,Company_1261,France,Europe,1,Professional Services,1-10,2964.98,Growth,SMB_Inside,Partner,2024-02-27,2024-08-28,0,0.21,6.0,0,False,183.0,2024Q1,2024-02,366,747.0,2.040983606557377,2.518090843401193,259.0,0.7076502732240437,4966.49398585593,13.569655699059918,30,336,747.0,2.2232142857142856,4966.49398585593,False,False,False,5.0,2.0,1.0,2.0,0.0020000000000000018,2.808,8.578,1.0,True,Dashboard_Performance
C101262,Company_1262,UK,Europe,1,Retail,201-1000,65298.86,Starter,Enterprise,Outbound,2023-11-12,2024-11-12,0,0.11,6.2,0,False,366.0,2023Q4,2023-11,366,284.0,0.7759562841530054,0.9870787331722571,103.0,0.2814207650273224,4139.812682354481,11.310963612990385,30,336,284.0,0.8452380952380952,4139.812682354481,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C101263,Company_1263,Germany,Europe,1,Hospitality,1000+,332648.18,Growth,Enterprise,Outbound,2023-12-02,,1,0.21,4.9,0,False,,2023Q4,2023-12,366,1443.0,3.942622950819672,1.9400572523448703,511.0,1.3961748633879782,9607.036318577793,26.248733110868287,30,336,1323.0,3.9375,8644.063995629205,False,False,False,1.0,0.0,0.0,1.0,0.47,12.38,12.67,1.0,False,Onboarding
C101264,Company_1264,Netherlands,Europe,1,Retail,11-50,6178.53,Growth,SMB_Inside,Inbound,2023-09-16,2024-09-16,0,0.32,1.9,0,False,366.0,2023Q3,2023-09,366,998.0,2.726775956284153,2.314148025497389,337.0,0.9207650273224044,6914.940281899064,18.89327945874061,30,336,968.0,2.880952380952381,6592.097653436943,False,False,False,3.0,0.0,2.0,1.0,0.006666666666666665,1.43,10.33,1.0,False,Product_Bug
C101265,Company_1265,UK,Europe,1,Manufacturing,11-50,7266.93,Starter,SMB_Field,Outbound,2024-01-01,2024-07-02,0,0.29,6.2,0,False,183.0,2024Q1,2024-01,366,182.0,0.4972677595628415,0.8719326160962789,57.0,0.1557377049180328,2679.0024824049233,7.319678913674654,30,336,182.0,0.5416666666666666,2679.0024824049233,False,True,False,1.0,0.0,0.0,1.0,0.13,1.11,5.09,1.0,False,Onboarding
C101266,Company_1266,US,North America,0,Professional Services,1-10,2478.67,Starter,SMB_Inside,Outbound,2023-04-27,,1,0.26,3.3,0,False,,2023Q2,2023-04,366,384.0,1.0491803278688525,1.0741224568568875,145.0,0.39617486338797814,5075.693385112633,13.868014713422495,0,366,384.0,1.0491803278688525,5075.693385112633,False,False,False,1.0,0.0,0.0,1.0,-0.65,3.09,9.4,1.0,False,Onboarding
C101267,Company_1267,Canada,North America,0,Healthcare,51-200,33681.28,Enterprise,MidMarket,Inbound,2023-12-17,2024-12-17,0,0.34,4.0,0,False,366.0,2023Q4,2023-12,366,3508.0,9.584699453551913,3.694080535845797,1199.0,3.2759562841530054,10439.59884660843,28.52349411641648,0,366,3508.0,9.584699453551913,10439.59884660843,False,False,False,5.0,0.0,3.0,2.0,0.0040000000000000036,2.012,12.026,1.0,True,Product_Bug
C101268,Company_1268,France,Europe,1,Healthcare,201-1000,97051.09,Enterprise,Enterprise,Partner,2023-02-10,,1,0.15,7.9,0,False,,2023Q1,2023-02,366,3705.0,10.12295081967213,3.151632415946681,1364.0,3.726775956284153,10941.58497741307,29.89504092189363,30,336,3285.0,9.776785714285714,10018.113838814405,False,False,False,3.0,0.0,1.0,2.0,0.04,1.09,5.3933333333333335,1.0,False,Product_Bug
C101269,Company_1269,US,North America,0,Wholesale,1-10,1503.36,Starter,SMB_Inside,Partner,2023-07-24,2024-07-24,0,0.23,4.5,0,False,366.0,2023Q3,2023-07,366,195.0,0.5327868852459017,0.8961203401590153,61.0,0.16666666666666666,2721.7697213739957,7.4365292933715725,0,366,195.0,0.5327868852459017,2721.7697213739957,False,True,False,1.0,0.0,1.0,0.0,-0.08,6.9,16.88,1.0,False,Product_Bug
C101270,Company_1270,US,North America,0,Ecommerce,51-200,36358.93,Starter,MidMarket,SelfServe,2024-03-11,2025-03-12,0,0.24,4.9,0,False,366.0,2024Q1,2024-03,366,283.0,0.773224043715847,0.9038389898261221,99.0,0.27049180327868855,3630.5408091242075,9.91951040744319,0,366,283.0,0.773224043715847,3630.5408091242075,False,True,False,1.0,0.0,1.0,0.0,0.49,1.88,5.72,1.0,False,Product_Bug
C101271,Company_1271,UK,Europe,1,Unknown,51-200,25035.0,Enterprise,MidMarket,Inbound,2023-08-10,2024-08-10,0,0.19,5.6,0,True,366.0,2023Q3,2023-08,366,2233.0,6.101092896174864,5.477540584705881,762.0,2.081967213114754,6734.052323689964,18.39905006472668,30,336,2233.0,6.645833333333333,6734.052323689964,False,False,False,3.0,0.0,3.0,0.0,-0.3833333333333333,6.146666666666666,10.996666666666664,1.0,False,Product_Bug
C101272,Company_1272,Spain,Europe,1,Healthcare,201-1000,67572.82,Growth,Enterprise,Outbound,2023-04-22,,1,0.13,6.5,0,False,,2023Q2,2023-04,366,1348.0,3.6830601092896176,2.2226942633114875,454.0,1.2404371584699454,8759.470985504013,23.932980834710417,30,336,1318.0,3.9226190476190474,8652.403069513588,False,False,False,2.0,0.0,1.0,1.0,0.565,9.215,15.93,1.0,False,Product_Bug
C101273,Company_1273,France,Europe,1,Unknown,51-200,10561.91,Enterprise,MidMarket,Inbound,2023-01-18,,1,0.15,5.3,0,True,,2023Q1,2023-01,366,3519.0,9.614754098360656,3.0951488015522424,1147.0,3.133879781420765,11417.592570662287,31.195608116563626,30,336,3309.0,9.848214285714286,9984.346468402,False,False,False,6.0,0.0,3.0,3.0,-0.021666666666666657,3.3466666666666662,20.073333333333334,0.8333333333333334,True,Product_Bug
C101274,Company_1274,Germany,Europe,1,Manufacturing,11-50,6947.24,Starter,SMB_Inside,Partner,2024-02-10,2025-02-10,0,0.21,2.0,0,False,366.0,2024Q1,2024-02,366,351.0,0.9590163934426229,1.0127749021723655,100.0,0.273224043715847,4693.599457207649,12.824042232807784,30,336,291.0,0.8660714285714286,4167.128820225139,False,True,False,1.0,0.0,1.0,0.0,0.2,8.51,9.65,1.0,False,Product_Bug
C101275,Company_1275,France,Europe,1,Healthcare,1000+,311652.56,Enterprise,Enterprise,Partner,2023-11-22,2024-05-23,0,0.11,3.5,1,False,183.0,2023Q4,2023-11,366,1399.0,3.8224043715846996,5.103170189595956,501.0,1.3688524590163935,4342.62,11.865081967213115,30,336,1399.0,4.163690476190476,4342.62,False,False,False,5.0,1.0,0.0,4.0,-0.15399999999999997,2.25,10.984,1.0,True,Dashboard_Performance
C101276,Company_1276,France,Europe,1,Unknown,201-1000,145412.83,Growth,Enterprise,SelfServe,2023-10-28,,1,0.06,7.4,0,True,,2023Q4,2023-10,366,1459.0,3.9863387978142075,1.9152822274873653,468.0,1.278688524590164,10251.484346693976,28.00952007293436,30,336,1339.0,3.9851190476190474,9105.52177018217,False,False,False,2.0,0.0,0.0,2.0,-0.24,1.4249999999999998,9.26,1.0,False,Onboarding
C101277,Company_1277,US,North America,0,Unknown,11-50,9352.3,Enterprise,SMB_Field,Outbound,2023-09-23,2024-09-23,0,0.05,7.3,0,True,366.0,2023Q3,2023-09,366,2636.0,7.202185792349726,5.113248505374575,922.0,2.519125683060109,7827.347933944625,21.38619654083231,0,366,2636.0,7.202185792349726,7827.347933944625,False,False,False,5.0,0.0,2.0,3.0,-0.03,0.712,9.255999999999998,0.8,True,Product_Bug
C101278,Company_1278,Spain,Europe,1,Unknown,11-50,7986.76,Growth,SMB_Inside,Outbound,2024-03-04,2024-09-03,0,0.27,6.5,0,True,183.0,2024Q1,2024-03,366,871.0,2.379781420765027,2.5310187361027534,356.0,0.9726775956284153,6257.732312494115,17.097629269109603,30,336,781.0,2.324404761904762,5009.968376311018,False,False,False,2.0,1.0,0.0,1.0,-0.125,1.775,14.035,0.5,False,Dashboard_Performance
C101279,Company_1279,Spain,Europe,1,Retail,1000+,484209.06,Enterprise,Enterprise,SelfServe,2024-01-02,2025-01-02,0,0.1,9.6,0,False,366.0,2024Q1,2024-01,366,3579.0,9.778688524590164,3.121763538512886,1253.0,3.4234972677595628,11237.94330650447,30.704763132525876,30,336,3339.0,9.9375,10215.074364071263,False,False,False,6.0,1.0,2.0,3.0,0.06999999999999999,2.846666666666667,11.426666666666668,1.0,True,Dashboard_Performance
C101280,Company_1280,Spain,Europe,1,Unknown,1-10,2906.1,Growth,SMB_Inside,Outbound,2023-06-03,,1,0.07,5.8,0,True,,2023Q2,2023-06,366,1579.0,4.314207650273224,2.2506413820810796,501.0,1.3688524590163935,10100.737297474947,27.59764288927581,30,336,1339.0,3.9851190476190474,8812.460444243487,False,False,False,3.0,0.0,2.0,1.0,0.10333333333333335,1.9166666666666667,27.876666666666665,1.0,False,Product_Bug
C101281,Company_1281,Germany,Europe,1,Professional Services,1000+,199183.3,Enterprise,Enterprise,Inbound,2024-03-13,2025-03-14,0,0.07,8.5,0,False,366.0,2024Q1,2024-03,366,2898.0,7.918032786885246,4.77537662105249,953.0,2.6038251366120218,8811.752783622243,24.0758272776564,30,336,2658.0,7.910714285714286,7795.3815051691845,False,False,False,4.0,1.0,0.0,3.0,-0.21,3.4775,12.1675,0.75,True,Dashboard_Performance
C101282,Company_1282,France,Europe,1,Wholesale,1-10,1373.39,Starter,SMB_Inside,SelfServe,2023-08-28,,1,0.2,6.1,0,False,,2023Q3,2023-08,366,425.0,1.1612021857923498,1.0250146287472657,134.0,0.366120218579235,5116.38127704583,13.97918381706511,30,336,365.0,1.0863095238095237,4678.52938316992,False,False,False,1.0,1.0,0.0,0.0,-0.41,1.44,8.18,1.0,False,Dashboard_Performance
C101283,Company_1283,US,North America,0,Unknown,11-50,7962.7,Growth,SMB_Inside,Partner,2023-05-04,,1,0.06,8.6,0,True,,2023Q2,2023-05,366,1525.0,4.166666666666667,1.9978298728653656,501.0,1.3688524590163935,9629.988587060927,26.311444226942424,0,366,1525.0,4.166666666666667,9629.988587060927,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
